x,y,z
0.0,0.0
1.020408163265306,0.0
2.0408163265306123,0.0
3.0612244897959187,0.0
4.081632653061225,0.0
5.1020408163265305,0.0
6.122448979591837,0.0
7.142857142857143,0.0
8.16326530612245,0.0
9.183673469387756,0.0
10.20408163265306,0.0
11.224489795918368,0.0
12.244897959183676,0.0
13.26530612244898,0.0
14.285714285714286,0.0
15.306122448979592,0.0
16.3265306122449,0.0
17.346938775510203,0.0
18.367346938775512,0.0
19.387755102040817,0.0
20.40816326530612,0.0
21.42857142857143,0.0
22.448979591836736,0.0
23.46938775510204,0.0
24.48979591836735,0.0
25.51020408163265,0.0
26.53061224489796,0.0
27.551020408163264,0.0
28.571428571428573,0.0
29.59183673469388,0.0
30.612244897959183,0.0
31.63265306122449,0.0
32.6530612244898,0.0
33.673469387755105,0.0
34.69387755102041,0.0
35.714285714285715,0.0
36.734693877551024,0.0
37.755102040816325,0.0
38.775510204081634,0.0
39.79591836734694,0.0
40.81632653061224,0.0
41.83673469387755,0.0
42.85714285714286,0.0
43.87755102040816,0.0
44.89795918367347,0.0
45.91836734693878,0.0
46.93877551020408,0.0
47.95918367346939,0.0
48.9795918367347,0.0
50.0,0.0
50.0,0.0
51.28140439961426,0.0410921449932715
52.55754323369012,0.1641997235350771
53.823172574027446,0.3688168601786898
55.07309167819015,0.6541027392194074
56.30216436047242,1.0188850597866264
57.505340097587485,1.4616648530795686
58.67767478235116,1.9806226419516195
59.81435104007876,2.573625917532216
60.91069802421097,3.238237902163185
61.96221060982432,3.971727562640865
62.96456790615576,4.77108083261731
63.91365101206973,5.633012998045448
64.80555994150632,6.553982194773663
65.6366296493606,7.530203962825331
66.40344509193912,8.557666797556609
67.10285526010692,9.632148633789498
67.73198612746,10.749234195183291
68.28825246031624,11.904333137552122
68.76936844099521,13.092698911573844
69.17335706073321,14.309448267379349
69.49855824363647,15.549581320873711
69.743635668289,16.808002099332416
69.90758225898396,18.079539481846364
69.98972432401376,19.35896844856689
69.98972432401376,20.6410315514331
69.90758225898396,21.920460518153632
69.743635668289,23.19199790066758
69.49855824363647,24.450418679126287
69.17335706073321,25.690551732620648
68.76936844099521,26.907301088426152
68.28825246031624,28.095666862447874
67.73198612746,29.2507658048167
67.10285526010692,30.367851366210505
66.40344509193912,31.44233320244339
65.6366296493606,32.46979603717467
64.80555994150632,33.44601780522633
63.91365101206973,34.36698700195456
62.96456790615577,35.228919167382685
61.962210609824325,36.028272437359135
60.91069802421098,36.76176209783681
59.81435104007876,37.42637408246779
58.67767478235116,38.01937735804838
57.50534009758749,38.53833514692043
56.30216436047242,38.981114940213374
55.07309167819015,39.34589726078059
53.82317257402745,39.63118313982131
52.557543233690126,39.83580027646492
51.28140439961426,39.95890785500673
50.0,40.0
50.0,40.0
48.97959183673469,40.0
47.95918367346939,40.0
46.93877551020408,40.0
45.91836734693877,40.0
44.89795918367347,40.0
43.87755102040816,40.0
42.85714285714285,40.0
41.83673469387755,40.0
40.81632653061224,40.0
39.79591836734694,40.0
38.775510204081634,40.0
37.755102040816325,40.0
36.734693877551024,40.0
35.714285714285715,40.0
34.69387755102041,40.0
33.673469387755105,40.0
32.6530612244898,40.0
31.632653061224488,40.0
30.612244897959183,40.0
29.59183673469388,40.0
28.57142857142857,40.0
27.551020408163264,40.0
26.53061224489796,40.0
25.51020408163265,40.0
24.489795918367346,40.0
23.46938775510204,40.0
22.448979591836736,40.0
21.428571428571427,40.0
20.40816326530612,40.0
19.387755102040817,40.0
18.36734693877551,40.0
17.346938775510203,40.0
16.326530612244895,40.0
15.306122448979592,40.0
14.285714285714285,40.0
13.265306122448976,40.0
12.244897959183676,40.0
11.224489795918366,40.0
10.204081632653056,40.0
9.183673469387756,40.0
8.163265306122447,40.0
7.142857142857139,40.0
6.122448979591837,40.0
5.102040816326529,40.0
4.08163265306122,40.0
3.0612244897959187,40.0
2.04081632653061,40.0
1.0204081632653017,40.0
0.0,40.0
1.2246467991473533e-15,40.0
-1.2814043996142568,39.95890785500673
-2.557543233690118,39.83580027646492
-3.823172574027444,39.63118313982131
-5.073091678190145,39.34589726078059
