x,y
0.0,-5.5
1.00502512562814,-5.5
2.01005025125628,-5.5
3.01507537688442,-5.5
4.02010050251256,-5.5
5.0251256281407,-5.5
6.03015075376884,-5.5
7.03517587939699,-5.5
8.04020100502512,-5.5
9.04522613065327,-5.5
10.0502512562814,-5.5
11.0552763819095,-5.5
12.0603015075377,-5.5
13.0653266331658,-5.5
14.070351758794,-5.5
15.0753768844221,-5.5
16.0804020100502,-5.5
17.0854271356784,-5.5
18.0904522613065,-5.5
19.0954773869347,-5.5
20.1005025125628,-5.5
21.105527638191,-5.5
22.1105527638191,-5.5
23.1155778894472,-5.5
24.1206030150754,-5.5
25.1256281407035,-5.5
26.1306532663317,-5.5
27.1356783919598,-5.5
28.1407035175879,-5.5
29.1457286432161,-5.5
30.1507537688442,-5.5
31.1557788944724,-5.5
32.1608040201005,-5.5
33.1658291457286,-5.5
34.1708542713568,-5.5
35.1758793969849,-5.5
36.1809045226131,-5.5
37.1859296482412,-5.5
38.1909547738693,-5.5
39.1959798994975,-5.5
40.2010050251256,-5.5
41.2060301507538,-5.5
42.2110552763819,-5.5
43.21608040201,-5.5
44.2211055276382,-5.5
45.2261306532663,-5.5
46.2311557788945,-5.5
47.2361809045226,-5.5
48.2412060301508,-5.5
49.2462311557789,-5.5
50.251256281407,-5.5
51.2562814070352,-5.5
52.2613065326633,-5.5
53.2663316582915,-5.5
54.2713567839196,-5.5
55.2763819095477,-5.5
56.2814070351759,-5.5
57.286432160804,-5.5
58.2914572864322,-5.5
59.2964824120603,-5.5
60.3015075376884,-5.5
61.3065326633166,-5.5
62.3115577889447,-5.5
63.3165829145729,-5.5
64.321608040201,-5.5
65.3266331658292,-5.5
66.3316582914573,-5.5
67.3366834170854,-5.5
68.3417085427136,-5.5
69.3467336683417,-5.5
70.3517587939699,-5.5
71.356783919598,-5.5
72.3618090452261,-5.5
73.3668341708543,-5.5
74.3718592964824,-5.5
75.3768844221105,-5.5
76.3819095477387,-5.5
77.3869346733668,-5.5
78.391959798995,-5.5
79.3969849246231,-5.5
80.4020100502513,-5.5
81.4070351758794,-5.5
82.4120603015075,-5.5
83.4170854271357,-5.5
84.4221105527638,-5.5
85.427135678392,-5.5
86.4321608040201,-5.5
87.4371859296482,-5.5
88.4422110552764,-5.5
89.4472361809045,-5.5
90.4522613065327,-5.5
91.4572864321608,-5.5
92.462311557789,-5.5
93.4673366834171,-5.5
94.4723618090452,-5.5
95.4773869346734,-5.5
96.4824120603015,-5.5
97.4874371859297,-5.5
98.4924623115578,-5.5
99.4974874371859,-5.5
100.502512562814,-5.5
101.507537688442,-5.5
102.51256281407,-5.5
103.517587939698,-5.5
104.522613065327,-5.5
105.527638190955,-5.5
106.532663316583,-5.5
107.537688442211,-5.5
108.542713567839,-5.5
109.547738693467,-5.5
110.552763819095,-5.5
111.557788944724,-5.5
112.562814070352,-5.5
113.56783919598,-5.5
114.572864321608,-5.5
115.577889447236,-5.5
116.582914572864,-5.5
117.587939698492,-5.5
118.592964824121,-5.5
119.597989949749,-5.5
120.603015075377,-5.5
121.608040201005,-5.5
122.613065326633,-5.5
123.618090452261,-5.5
124.623115577889,-5.5
125.628140703518,-5.5
126.633165829146,-5.5
127.638190954774,-5.5
128.643216080402,-5.5
129.64824120603,-5.5
130.653266331658,-5.5
131.658291457286,-5.5
132.663316582915,-5.5
133.668341708543,-5.5
134.673366834171,-5.5
135.678391959799,-5.5
136.683417085427,-5.5
137.688442211055,-5.5
138.693467336683,-5.5
139.698492462312,-5.5
140.70351758794,-5.5
141.708542713568,-5.5
142.713567839196,-5.5
143.718592964824,-5.5
144.723618090452,-5.5
145.72864321608,-5.5
146.733668341709,-5.5
147.738693467337,-5.5
148.743718592965,-5.5
149.748743718593,-5.5
150.753768844221,-5.5
151.758793969849,-5.5
152.763819095477,-5.5
153.768844221106,-5.5
154.773869346734,-5.5
155.778894472362,-5.5
156.78391959799,-5.5
157.788944723618,-5.5
158.793969849246,-5.5
159.798994974874,-5.5
160.804020100503,-5.5
161.809045226131,-5.5
162.814070351759,-5.5
163.819095477387,-5.5
164.824120603015,-5.5
165.829145728643,-5.5
166.834170854271,-5.5
167.8391959799,-5.5
168.844221105528,-5.5
169.849246231156,-5.5
170.854271356784,-5.5
171.859296482412,-5.5
172.86432160804,-5.5
173.869346733668,-5.5
174.874371859296,-5.5
175.879396984925,-5.5
176.884422110553,-5.5
177.889447236181,-5.5
178.894472361809,-5.5
179.899497487437,-5.5
180.904522613065,-5.5
181.909547738693,-5.5
182.914572864322,-5.5
183.91959798995,-5.5
184.924623115578,-5.5
185.929648241206,-5.5
186.934673366834,-5.5
187.939698492462,-5.5
188.94472361809,-5.5
189.949748743719,-5.5
190.954773869347,-5.5
191.959798994975,-5.5
192.964824120603,-5.5
193.969849246231,-5.5
194.974874371859,-5.5
195.979899497487,-5.5
196.984924623116,-5.5
197.989949748744,-5.5
198.994974874372,-5.5
200.0,-5.5
200.00044893378177,-5.499999981678043
200.80942760401837,-5.4999338760529355
201.62020192288114,-5.499602761642402
202.43277154343414,-5.498740164081235
203.24713559552657,-5.497077850876878
204.0632924201903,-5.494345832871937
204.8812393011739,-5.49027236700368
205.7009721936151,-5.4845839608054305
206.52248544986477,-5.4770053791011115
207.34577154247506,-5.4672596533508395
208.17082078438403,-5.4550680941118435
208.99762104630258,-5.440150307085367
209.82615747137,-5.422224213226572
210.656412187101,-5.401006073400557
211.48836401469597,-5.3762105180737265
212.32198817577435,-5.347550582535604
213.15725599662022,-5.314737748151849
213.9941346100331,-5.277481990154627
214.8325866548916,-5.2354918324816895
215.67256997356498,-5.188474410180346
216.51403730731772,-5.1361355398967365
217.3569359898627,-5.078179798975044
218.2012076392621,-5.014310613694654
219.0467878483705,-4.944230357176092
219.89360587405574,-4.867640457489252
220.7415843254546,-4.784241516498504
221.5906388515349,-4.693733439980344
222.44067782826983,-4.595815579549877
223.2916020457708,-4.4901868869302595
224.14330439572376,-4.376546081098276
224.99566955953867,-4.254591828835882
225.8485736976179,-4.124022939213877
226.70188414023195,-3.98453857252686
227.55545908045602,-3.835838464193463
228.40914726972684,-3.6776231641276906
229.26278771657374,-3.509594292073224
230.11620938910485,-3.331454809388842
230.96923092192964,-3.1429093077505676
231.82166032815402,-2.9436643152265396
232.67329471719236,-2.7334286201640183
233.52392001915894,-2.51191361330059
234.37331071661853,-2.2788336485008966
235.22122958456714,-2.0339064224875187
236.06742743951685,-1.776853373909797
236.91164289862652,-1.5074001020662493
237.75360214983684,-1.225276805565351
238.5930187340544,-0.9302187411706715
239.42959334044252,-0.6219667030354703
240.2630136159048,-0.30026752250622035
241.09295398996414,0.035125411394735906
241.91907551618397,0.3844516107234135
242.74102573140476,0.7479429265795376
243.55843853408388,1.1258229663268606
244.37093408303244,1.5183064901409642
245.17811871795138,1.9255987870480844
245.97958490315594,2.3478950306734365
246.77491119593483,2.7853796149842367
247.56366224102004,3.238225470392801
248.34538879269155,3.7065933606642165
249.11962776605202,4.19063116115416
249.88590231904718,4.690473118985821
250.6437219668368,5.206239095877509
251.39258273011623,5.738033794405666
252.13196731906922,6.285945968624826
252.861345354557,6.850047620028983
253.58017362824495,7.430393179971818
254.28789640331883,8.027018679778976
254.98394575746403,8.63994090987826
255.6677419697677,9.26915656941956
256.3386939532067,9.91464140796525
256.9961997343469,10.576349360971133
257.639646981866,11.254211680891538
258.26841358548006,11.948136065899561
258.8818682868103,12.658005788329879
259.47937136368415,13.383678825110414
260.0602753693046,14.124986992578439
260.62392592765633,14.881735088228492
261.1696625864451,15.65370004208247
261.6968197287753,16.440630080514936
262.2047275447061,17.242243905551042
262.69271306365505,18.058229892733294
263.16010124858633,18.88824531087468
263.6062161527135,19.731915567114115
264.0303821393833,20.588833480878364
264.43192516556496,21.458558590446238
264.81017412930083,22.34061649599076
265.1644622812231,23.234498243130535
265.49412870008655,24.139659751080593
265.7985198320508,25.05552128970513
266.0769910932381,25.981467009837623
266.3289085348459,26.916844531378466
266.5536505698718,27.86096459378801
266.7506097602087,28.813100773645075
266.9191946626518,29.77248927407592
267.0588317320256,30.7383287909587
267.16896727935415,31.709780460772134
267.24906948268506,32.6859678950718
267.29863044786515,33.665977306630964
267.31716831619406,34.64885773226097
267.3061140938771,35.54475353567188
267.306587722364,35.4725753600822
267.306587722364,36.065531467834
267.306587722364,36.6584875755857
267.306587722364,37.2514436833375
267.306587722364,37.8443997910892
267.306587722364,38.437355898841
267.306587722364,39.0303120065927
267.306587722364,39.6232681143444
267.306587722364,40.2162242220962
267.306587722364,40.8091803298479
267.306587722364,41.4021364375997
267.306587722364,41.9950925453514
267.306587722364,42.5880486531032
267.306587722364,43.1810047608549
267.306587722364,43.7739608686067
267.306587722364,44.3669169763584
267.306587722364,44.9598730841102
267.306587722364,45.5528291918619
267.306587722364,46.1457852996136
267.306587722364,46.7387414073654
267.306587722364,47.3316975151171
267.306587722364,47.9246536228689
267.306587722364,48.5176097306206
267.306587722364,49.1105658383724
267.306587722364,49.7035219461241
267.306587722364,50.2964780538759
267.306587722364,50.8894341616276
267.306587722364,51.4823902693794
267.306587722364,52.0753463771311
267.306587722364,52.6683024848829
267.306587722364,53.2612585926346
267.306587722364,53.8542147003864
267.306587722364,54.4471708081381
267.306587722364,55.0401269158898
267.306587722364,55.6330830236416
267.306587722364,56.2260391313933
267.306587722364,56.8189952391451
267.306587722364,57.4119513468968
267.306587722364,58.0049074546486
267.306587722364,58.5978635624003
267.306587722364,59.1908196701521
267.306587722364,59.7837757779038
267.306587722364,60.3767318856555
267.306587722364,60.9696879934073
267.306587722364,61.562644101159
267.306587722364,62.1556002089108
267.306587722364,62.7485563166625
267.306587722364,63.3415124244143
267.306587722364,63.934468532166
267.306587722364,64.5274246399178
267.3061140938771,64.45524646432813
267.31716831619406,65.35114226773904
267.29863044786515,66.33402269336904
267.24906948268506,67.3140321049282
267.16896727935415,68.29021953922786
267.0588317320256,69.2616712090413
266.9191946626518,70.22751072592408
266.7506097602087,71.18689922635492
266.5536505698718,72.13903540621199
266.32890853484594,73.08315546862146
266.0769910932381,74.01853299016248
265.7985198320508,74.94447871029496
265.49412870008655,75.8603402489194
265.1644622812231,76.76550175686947
264.81017412930083,77.65938350400926
264.43192516556496,78.54144140955377
264.03038213938333,79.41116651912162
263.6062161527135,80.26808443288589
263.16010124858633,81.11175468912533
262.692713063655,81.94177010726672
262.2047275447061,82.75775609444895
261.6968197287753,83.55936991948505
261.1696625864451,84.34629995791752
260.62392592765633,85.1182649117715
260.06027536930446,85.87501300742173
259.47937136368415,86.61632117488949
258.88186828681046,87.34199421166997
258.26841358548006,88.05186393410045
257.639646981866,88.74578831910846
256.9961997343469,89.42365063902885
256.3386939532067,90.08535859203474
255.66774196976772,90.73084343058044
254.98394575746406,91.36005909012174
254.28789640331883,91.97298132022104
253.58017362824492,92.5696068200282
252.861345354557,93.14995237997101
252.13196731906922,93.71405403137518
251.39258273011626,94.26196620559432
250.64372196683686,94.79376090412248
249.88590231904723,95.30952688101415
249.11962776605202,95.80936883884588
248.34538879269132,96.29340663933594
247.56366224101995,96.7617745296072
246.77491119593486,97.21462038501573
245.97958490315605,97.65210496932646
245.17811871795163,98.07440121295183
244.37093408303235,98.48169350985913
243.5584385340838,98.87417703367318
242.74102573140465,99.25205707342053
241.9190755161839,99.61554838927657
241.0929539899644,99.96487458860516
240.26301361590467,100.30026752250632
239.42959334044235,100.62196670303548
238.59301873405445,100.93021874117063
237.7536021498368,101.22527680556534
236.91164289862667,101.50740010206617
236.0674274395169,101.7768533739098
235.2212295845672,102.0339064224875
234.37331071661848,102.27883364850095
233.52392001915874,102.5119136133006
232.6732947171925,102.73342862016396
231.82166032815405,102.94366431522654
230.96923092192952,103.14290930775059
230.1162093891048,103.33145480938883
229.26278771657365,103.50959429207322
228.40914726972704,103.67762316412762
227.55545908045607,103.8358384641935
226.70188414023193,103.98453857252684
225.84857369761804,104.12402293921389
224.99566955953864,104.25459182883591
224.14330439572362,104.37654608109833
223.2916020457708,104.49018688693025
222.44067782827,104.59581557954988
221.59063885153478,104.69373343998039
220.7415843254543,104.78424151649851
219.89360587405562,104.86764045748922
219.04678784837063,104.94423035717604
218.20120763926235,105.01431061369462
217.35693598986273,105.07817979897507
216.51403730731778,105.13613553989673
215.67256997356515,105.18847441018038
214.83258665489163,105.23549183248174
213.99413461003306,105.27748199015467
213.1572559966201,105.3147377481519
212.32198817577415,105.34755058253562
211.4883640146958,105.3762105180737
210.65641218710093,105.40100607340052
209.82615747137004,105.42222421322653
208.9976210463028,105.44015030708533
208.17082078438423,105.45506809411187
207.34577154247512,105.46725965335087
206.5224854498646,105.47700537910116
205.70097219361494,105.48458396080541
204.88123930117396,105.49027236700368
204.06329242019015,105.49434583287193
203.24713559552671,105.49707785087683
202.43277154343423,105.49874016408125
201.62020192288122,105.4996027616424
200.80942760401842,105.49993387605298
200.00044893378143,105.49999998167804
200.0,105.5
198.994974874372,105.5
197.989949748744,105.5
196.984924623116,105.5
195.979899497487,105.5
194.974874371859,105.5
193.969849246231,105.5
192.964824120603,105.5
191.959798994975,105.5
190.954773869347,105.5
189.949748743719,105.5
188.94472361809,105.5
187.939698492462,105.5
186.934673366834,105.5
185.929648241206,105.5
184.924623115578,105.5
183.91959798995,105.5
182.914572864322,105.5
181.909547738693,105.5
180.904522613065,105.5
179.899497487437,105.5
178.894472361809,105.5
177.889447236181,105.5
176.884422110553,105.5
175.879396984925,105.5
174.874371859296,105.5
173.869346733668,105.5
172.86432160804,105.5
171.859296482412,105.5
170.854271356784,105.5
169.849246231156,105.5
168.844221105528,105.5
167.8391959799,105.5
166.834170854271,105.5
165.829145728643,105.5
164.824120603015,105.5
163.819095477387,105.5
162.814070351759,105.5
161.809045226131,105.5
160.804020100502,105.5
159.798994974874,105.5
158.793969849246,105.5
157.788944723618,105.5
156.78391959799,105.5
155.778894472362,105.5
154.773869346734,105.5
153.768844221106,105.5
152.763819095477,105.5
151.758793969849,105.5
150.753768844221,105.5
149.748743718593,105.5
148.743718592965,105.5
147.738693467337,105.5
146.733668341709,105.5
145.72864321608,105.5
144.723618090452,105.5
143.718592964824,105.5
142.713567839196,105.5
141.708542713568,105.5
140.70351758794,105.5
139.698492462312,105.5
138.693467336683,105.5
137.688442211055,105.5
136.683417085427,105.5
135.678391959799,105.5
134.673366834171,105.5
133.668341708543,105.5
132.663316582915,105.5
131.658291457286,105.5
130.653266331658,105.5
129.64824120603,105.5
128.643216080402,105.5
127.638190954774,105.5
126.633165829146,105.5
125.628140703518,105.5
124.623115577889,105.5
123.618090452261,105.5
122.613065326633,105.5
121.608040201005,105.5
120.603015075377,105.5
119.597989949749,105.5
118.592964824121,105.5
117.587939698492,105.5
116.582914572864,105.5
115.577889447236,105.5
114.572864321608,105.5
113.56783919598,105.5
112.562814070352,105.5
111.557788944724,105.5
110.552763819095,105.5
109.547738693467,105.5
108.542713567839,105.5
107.537688442211,105.5
106.532663316583,105.5
105.527638190955,105.5
104.522613065327,105.5
103.517587939698,105.5
102.51256281407,105.5
101.507537688442,105.5
100.502512562814,105.5
99.4974874371859,105.5
98.4924623115578,105.5
97.4874371859297,105.5
96.4824120603015,105.5
95.4773869346734,105.5
94.4723618090452,105.5
93.4673366834171,105.5
92.462311557789,105.5
91.4572864321608,105.5
90.4522613065327,105.5
89.4472361809045,105.5
88.4422110552764,105.5
87.4371859296482,105.5
86.4321608040201,105.5
85.427135678392,105.5
84.4221105527638,105.5
83.4170854271357,105.5
82.4120603015075,105.5
81.4070351758794,105.5
80.4020100502513,105.5
79.3969849246231,105.5
78.391959798995,105.5
77.3869346733668,105.5
76.3819095477387,105.5
75.3768844221105,105.5
74.3718592964824,105.5
73.3668341708543,105.5
72.3618090452261,105.5
71.356783919598,105.5
70.3517587939699,105.5
69.3467336683417,105.5
68.3417085427136,105.5
67.3366834170854,105.5
66.3316582914573,105.5
65.3266331658292,105.5
64.321608040201,105.5
63.3165829145729,105.5
62.3115577889447,105.5
61.3065326633166,105.5
60.3015075376885,105.5
59.2964824120603,105.5
58.2914572864321,105.5
57.286432160804,105.5
56.2814070351759,105.5
55.2763819095478,105.5
54.2713567839196,105.5
53.2663316582914,105.5
52.2613065326633,105.5
